lon,lat
-124.06103,44.80972
-124.06016,44.80814
-124.05955,44.43482
-124.05505,48.8267
-124.05394,44.43249
-124.05352,44.05274
-124.05188,44.62234
-124.05076,44.62277
-124.05076,44.62283
-124.05075,44.62273
-124.04985,49.21419
-124.04939,42.63224
-124.04909,42.63246
-124.04449,41.53155
-124.04438,47.04939
-124.04096,44.62954
-124.02774,41.5168
-124.02639,44.9103
-124.02163,49.20903
-124.00721,44.89999
-124.00691,44.41493
-124.0053,44.41451
-124.00354,44.41406
-123.99857,44.97381
-123.99656,45.04037
-123.99642,44.99583
-123.99632,46.90002
-123.99616,44.99277
-123.99531,44.99011
-123.99351,45.04059
-123.98994,43.78255
-123.97267,44.8139
-123.97206,45.21587
-123.96873,46.70781
-123.96505,45.19727
-123.95625,49.22658
-123.95243,46.20252
-123.95016,46.20323
-123.94875,49.1898
-123.94849,49.19054
-123.94766,46.27023
-123.94621,45.4304
-123.94596,46.27025
-123.94226,44.40528
-123.94142,44.59282
-123.941,49.17752
-123.93907,44.59847
-123.93883,45.62733
-123.93523,45.15965
-123.9333,43.67788
-123.93305,45.68945
-123.92996,45.66033
-123.92941,49.18027
-123.92922,46.10087
-123.92726,45.98188
-123.9255,45.66905
-123.9245,45.99374
-123.92319,49.17642
-123.9209,46.16461
-123.91915,49.17122
-123.91753,46.16595
-123.91605,44.71902
-123.91575,48.06856
-123.91519,44.72583
-123.9151,45.99376
-123.9143,45.55626
-123.91319,45.55602
-123.90744,46.08572
-123.90743,46.08565
-123.90662,44.79966
-123.90344,46.98796
-123.90243,44.60382
-123.90202,45.68867
-123.90133,45.68877
-123.90099,44.40771
-123.89369,48.7706
-123.8909,45.4716
-123.88919,47.45879
-123.88751,45.70715
-123.88528,46.99469
-123.88365,46.74753
-123.88235,45.69048
-123.88198,45.69059
-123.88191,45.69129
-123.88035,45.73071
-123.87555,44.6208
-123.86166,47.46201
-123.85894,45.45404
-123.85536,46.18946
-123.84501,45.45902
-123.84221,44.73315
-123.83716,46.17012
-123.83657,44.34993
-123.83656,46.17069
-123.83592,44.37356
-123.8273,44.36405
-123.82701,49.0048
-123.82664,49.00658
-123.82157,46.42334
-123.82097,46.1705
-123.81852,45.43034
-123.81648,48.99821
-123.81548,46.67152
-123.81498,48.99899
-123.81463,46.41939
-123.81348,48.99665
-123.80329,46.97284
-123.80291,46.19572
-123.80238,46.19481
-123.7986,39.42663
-123.79618,48.36439
-123.78808,48.09404
-123.78717,48.05864
-123.786,44.07093
-123.78599,39.30237
-123.78432,42.35416
-123.78117,48.38108
-123.77503,47.12342
-123.76361,39.22713
-123.76181,48.37142
-123.75108,48.91348
-123.7507,46.17779
-123.7506,46.17786
-123.74303,46.98125
-123.74104,46.98043
-123.72565,46.16252
-123.72164,44.34605
-123.71971,49.1348
-123.71754,48.9288
-123.71326,46.31415
-123.71147,48.07445
-123.70947,48.08257
-123.70539,48.38791
-123.70519,48.0815
-123.69821,49.15001
-123.69327,49.15091
-123.68962,44.36577
-123.67122,48.78836
-123.67058,48.98239
-123.66008,43.98426
-123.65294,47.01031
-123.64157,48.14655
-123.63986,48.86571
-123.63985,48.86566
-123.63819,48.65021
-123.63395,48.6358
-123.63227,47.20938
-123.62845,44.38477
-123.62719,48.65206
-123.62483,48.74214
-123.62211,48.7409
-123.61895,48.74047
-123.61869,48.74051
-123.61181,45.44088
-123.60969,48.81555
-123.60352,46.96254
-123.60228,48.79929
-123.60193,48.79669
